trade_date,open0,high0,low0,close0,change0,pct_chg0,vol0,open1,high1,close1,low1,vol1,change1,pct_chg1,open2,high2,close2,low2,vol,change2,pct_chg2
20191108,454.7398,470.8558,452.3224,463.335,13.6986,3.0466,630712.5,2993.98,2998.76,2964.18,2962.84,1497421.12,-14.53,-0.49,9985.2,10008.51,9895.34,9891,234124240,-22.15,-0.22
20191111,460.1118,465.6181,451.248,451.248,-12.087,-2.6087,387416.69,2949.96,2949.96,2909.97,2906.77,1579161,-54.21,-1.83,9821.41,9821.41,9680.57,9664.06,231547104,-214.77,-2.17
20191112,450.0393,451.9195,436.475,443.5929,-7.6551,-1.6964,308586.48,2913,2918.3,2914.82,2891.51,1297291.5,4.85,0.17,9675.56,9699.42,9670.14,9570.44,205975184,-10.43,-0.11
20191113,441.847,446.2789,438.4895,444.1301,0.5372,0.1211,170363.35,2913.02,2913.86,2905.24,2893.97,1297658.38,-9.58,-0.33,9678.65,9702.51,9687.85,9622.31,183988240,17.71,0.18
20191114,444.533,456.2171,444.533,454.4712,10.3411,2.3284,281490.12,2907.74,2917.37,2909.87,2899.62,1291454.5,4.63,0.16,9689.93,9768.67,9746.56,9677.76,205461456,58.71,0.61
20191115,452.591,454.7398,439.161,440.3697,-14.1015,-3.1028,294498.63,2911.35,2917.83,2891.34,2891.2,1355194.62,-18.53,-0.64,9741.93,9777.69,9647.99,9647.99,213505824,-98.57,-1.01
20191118,439.161,444.533,438.8924,444.3987,4.029,0.9149,181990.58,2889.55,2911.38,2909.2,2884.09,1244331.75,17.86,0.62,9635.81,9725.78,9715.27,9624.95,191948672,67.28,0.7
20191119,444.533,456.2171,440.6383,454.8741,10.4754,2.3572,318568.98,2904.28,2933.99,2933.99,2902.86,1354176,24.79,0.85,9721.01,9889.75,9889.75,9711.29,226001328,174.48,1.8
20191120,453.934,457.963,446.5475,448.1591,-6.715,-1.4762,240135.7,2928.11,2930.49,2911.05,2907.42,1373575.25,-22.94,-0.78,9885.9,9908.63,9809.05,9796.95,231112720,-80.7,-0.82
20191121,446.4132,452.591,441.9813,449.905,1.7459,0.3896,165310.69,2902.55,2910.36,2903.64,2891.53,1234586.12,-7.41,-0.26,9772.03,9818.49,9774.44,9733.44,202265376,-34.61,-0.35
20191122,448.6963,472.8703,448.6963,457.6944,7.7894,1.7313,749943.02,2906.24,2925.02,2885.29,2873.99,1586233.62,-18.35,-0.63,9794.32,9875.71,9626.9,9573.47,250407632,-147.54,-1.51
20191125,457.4258,458.9031,437.9523,443.19,-14.5044,-3.169,469969.28,2885.61,2906.61,2906.17,2880.65,1785874.25,20.88,0.72,9626.41,9643.23,9626.36,9515.33,225973168,-0.54,-0.01
20191126,443.8615,446.1446,440.2354,446.1446,2.9546,0.6667,199459.19,2912.52,2915.04,2907.06,2897.93,1700046.62,0.89,0.03,9662.41,9698.6,9677.23,9609.73,217307712,50.87,0.53
20191127,443.19,448.8306,441.1755,446.4132,0.2686,0.0602,168131.86,2905.4,2914.49,2903.19,2893.42,1338622,-3.87,-0.13,9643.11,9694.22,9648.39,9589.21,202544272,-28.84,-0.3
20191128,444.3987,449.3678,441.5784,443.5929,-2.8203,-0.6318,136936.41,2902.36,2909.84,2889.69,2883.43,1195224.62,-13.5,-0.47,9650.27,9679.96,9622.14,9594.37,182766688,-26.25,-0.27
20191129,440.1011,446.6818,439.5639,442.6528,-0.9401,-0.2119,140131.16,2885.97,2892.39,2871.98,2858.58,1226129.62,-17.71,-0.61,9614.71,9633.14,9582.16,9490.85,184566864,-39.98,-0.42
20191202,442.6528,448.562,441.3098,442.6528,0,0,167882.42,2874.45,2888.89,2875.81,2870.24,1287558,3.83,0.13,9603.02,9647.95,9605.19,9582.32,185451456,23.03,0.24
20191203,439.9668,440.504,430.8344,438.6238,-4.029,-0.9102,232671.34,2869.88,2884.86,2884.7,2857.32,1237787.38,8.89,0.31,9585.75,9657.65,9657.65,9531.26,193114400,52.46,0.55
20191204,437.5494,437.5494,428.0141,430.4315,-8.1923,-1.8677,308326.13,2876.91,2882.5,2878.12,2869.42,1255436.5,-6.58,-0.23,9624.19,9703.4,9687.95,9614.04,202086400,30.3,0.31
20191205,430.4315,436.2064,430.0286,434.8634,4.4319,1.0296,276147.56,2886.52,2902,2899.47,2885.08,1431631,21.35,0.74,9719.3,9817.21,9799.07,9703.91,229525008,111.12,1.15
20191206,433.5204,435.8035,428.1484,435.4006,0.5372,0.1235,300288.63,2902.28,2912.01,2912.01,2894.75,1341288.75,12.54,0.43,9804.04,9878.62,9878.62,9791.56,228380368,79.55,0.81
20191209,435.9378,439.0267,432.8489,437.0122,1.6116,0.3701,260514.67,2914.46,2919.59,2914.48,2905.25,1607965.25,2.47,0.09,9908.97,9917.61,9876.27,9853.2,254862720,-2.35,-0.02
20191210,436.3407,439.5639,430.7001,439.4296,2.4174,0.5532,270666.33,2908.94,2919.2,2917.32,2902.79,1701240,2.84,0.1,9850.04,9915.87,9915.87,9826.83,259022848,39.6,0.4
20191211,439.8325,448.1591,437.818,438.2209,-1.2087,-0.2751,381724.33,2922.6,2928.26,2924.42,2915,1655410.88,7.1,0.24,9905.91,9921.65,9852.71,9829.11,269475424,-63.16,-0.64
20191212,436.475,436.6093,430.8344,432.446,-5.7749,-1.3178,267557.37,2926.34,2926.34,2915.7,2913.48,1517608,-8.72,-0.3,9862.43,9887.56,9836.23,9824.41,255654560,-16.48,-0.17
20191213,437.2808,440.504,434.1919,439.161,6.715,1.5528,315603.6,2937.78,2969.98,2967.68,2935.85,2119785.75,51.98,1.78,9923.79,10014.21,10004.62,9907.76,294009376,168.39,1.71
20191216,441.847,453.1282,440.504,451.9195,12.7585,2.9052,532865.66,2970.97,2984.64,2984.39,2958.71,2118621.25,16.71,0.56,10040.26,10158.24,10158.24,10015.45,352271904,153.62,1.53
20191217,453.3968,457.8287,448.8306,453.5311,1.6116,0.3566,442897.33,2985.26,3039.38,3022.42,2982.5,2930322.5,38.03,1.27,10157.43,10350.65,10306.03,10148.69,424807264,147.79,1.46
20191218,453.6654,460.5147,451.9195,453.934,0.4029,0.0888,379560.89,3021.47,3033.23,3017.04,3011.72,2440897,-5.38,-0.18,10299.05,10365.16,10294.66,10266.64,379783136,-11.37,-0.11
20191219,455.0084,459.306,452.8596,455.8142,1.8802,0.4142,283106.87,3017.15,3021.42,3017.07,3007.99,2086242.62,0.03,0,10298.51,10316.77,10296.29,10254.95,347586112,1.63,0.02
20191220,457.4258,458.2316,448.2934,448.9649,-6.8493,-1.5027,282574.74,3019.64,3027.48,3004.94,3002.26,2150757.5,-12.13,-0.4,10305.1,10343.07,10229.49,10229.1,345290016,-66.8,-0.65
20191223,453.2625,459.4403,443.0557,444.1301,-4.8348,-1.0769,321879.17,2999.04,3009.34,2962.75,2960.44,2057166.12,-42.19,-1.4,10202.23,10248.8,10056.21,10050.41,308439136,-173.28,-1.69
20191224,443.9958,452.9939,443.19,452.8596,8.7295,1.9655,209600.05,2965.83,2983.82,2982.68,2960.68,1630302.5,19.93,0.67,10080.37,10190.04,10189.29,10065.55,264154336,133.08,1.32
20191225,453.3968,458.7688,451.248,457.2915,4.4319,0.9786,299742.23,2980.43,2988.29,2981.88,2970.66,1756540.25,-0.8,-0.03,10176.72,10255.2,10229.58,10170.21,290734464,40.29,0.4
20191226,467.0954,481.4655,458.9031,477.3022,20.0107,4.3759,945971.7,2981.25,3007.35,3007.35,2980.4,1824404.25,25.47,0.85,10239.76,10303.72,10303.72,10221.34,292929056,74.14,0.72
20191227,475.422,480.1225,460.649,460.649,-16.6532,-3.489,592988.2,3006.85,3036.11,3005.04,3003.63,2471027.75,-2.31,-0.08,10326.52,10377.94,10233.77,10226.62,351676416,-69.95,-0.68
20191230,460.649,464.8123,451.248,462.7978,2.1488,0.4665,342328.05,2998.17,3041.4,3040.02,2983.34,2480665.25,34.98,1.16,10203.82,10365.96,10365.96,10133.88,322844928,132.19,1.29
20191231,460.649,468.0355,459.4403,463.0664,0.2686,0.058,250800.17,3036.39,3051.68,3050.12,3030.51,2174290.25,10.1,0.33,10360.78,10433.29,10430.77,10352.89,282427712,64.81,0.62
20200102,464.8123,477.3022,464.8123,470.5872,7.5208,1.6241,488438.04,3066.34,3098.1,3085.2,3066.34,2924702,35.08,1.15,10509.12,10663.55,10638.82,10479.77,392795168,208.05,2
20200103,469.5128,473.9447,462.3949,465.4838,-5.1034,-1.0845,440194.37,3089.02,3093.82,3083.79,3074.52,2614966.75,-1.41,-0.05,10666.66,10689.59,10656.41,10594.36,373603936,17.59,0.17
20200106,460.649,505.3709,459.4403,493.1496,27.6658,5.9435,1243364.28,3070.91,3107.2,3083.41,3065.31,3125758.5,-0.38,-0.01,10599.41,10799.58,10698.27,10577.78,438998272,41.86,0.39
20200107,493.0153,494.4926,486.3003,493.5525,0.4029,0.0817,497330.45,3085.49,3105.45,3104.8,3084.33,2765831,21.39,0.69,10725.18,10829.05,10829.05,10723.86,414499648,130.78,1.22
20200108,489.5235,492.3438,483.8829,484.1515,-9.401,-1.9048,471253.51,3094.24,3094.24,3066.89,3059.13,2978725.5,-37.91,-1.22,10776.71,10851.28,10706.87,10681.02,462506912,-122.18,-1.13
20200109,491.2694,494.7612,486.7032,490.7322,6.5807,1.3592,464840.15,3082.64,3097.33,3094.88,3080.13,2434356.5,27.99,0.91,10807.04,10899.48,10898.17,10807.04,396591104,191.3,1.79
20200110,489.5235,498.3873,483.6143,486.9718,-3.7604,-0.7663,395859.45,3102.29,3105.22,3092.29,3081.4,2104424.5,-2.59,-0.08,10927.98,10933.81,10879.84,10833.52,355689728,-18.33,-0.17
20200113,488.1805,500.6704,486.166,496.7757,9.8039,2.0132,501021.86,3091.49,3115.57,3115.57,3075.38,2106210,23.28,0.75,10894,11040.2,11040.2,10851.72,345273664,160.36,1.47
20200114,498.253,499.3274,488.1805,488.852,-7.9237,-1.595,374736.92,3120.67,3127.17,3106.82,3105.6,2299737.75,-8.75,-0.28,11074.89,11086.81,10988.77,10983.42,377298112,-51.43,-0.47
20200115,487.6433,492.881,480.794,487.2404,-1.6116,-0.3297,343198.62,3103.17,3107.94,3090.04,3082.04,2023130.25,-16.78,-0.54,10978.28,11001.81,10972.32,10882.79,331233280,-16.45,-0.15
20200116,487.2404,493.6868,485.4945,487.7776,0.5372,0.1103,328340.88,3095.73,3096.37,3074.08,3070.88,2033754.75,-15.96,-0.52,10986.65,11008.21,10967.44,10934.72,317968352,-4.88,-0.04
20200117,490.3293,491.0008,481.5998,482.9428,-4.8348,-0.9912,312487.38,3081.46,3091.95,3075.5,3067.25,1903043,1.42,0.05,11001.68,11045.25,10954.39,10927.84,304820096,-13.05,-0.12
20200120,483.48,493.2839,478.3766,491.8066,8.8638,1.8354,413089.43,3082.11,3096.31,3095.79,3070.48,2104933.5,20.29,0.66,10981.5,11115.88,11115.88,10936.8,330625504,161.49,1.47
20200121,491.1351,496.2385,483.2114,483.8829,-7.9237,-1.6111,349754.62,3085.79,3085.79,3052.14,3051.23,2348307.5,-43.65,-1.41,11077.66,11078.04,10953.41,10948.58,338540800,-162.47,-1.46
20200122,481.5998,496.6414,480.1225,495.0298,11.1469,2.3036,509162.22,3038.49,3069.25,3060.75,3006.27,2238528.75,8.61,0.28,10896.55,11105.69,11072.06,10761.68,352090080,118.65,1.08
20200123,488.3148,491.538,461.992,472.6017,-22.4281,-4.5307,649699.74,3037.95,3045.04,2976.53,2955.35,2727632.25,-84.22,-2.75,10947.86,11026,10681.9,10572.26,402894272,-390.16,-3.52
20200203,425.3281,451.9195,425.3281,429.0885,-43.5132,-9.2072,965165.79,2716.7,2766.58,2746.61,2716.7,2159121,-229.92,-7.72,9706.58,9934.35,9779.67,9706.58,195449920,-902.23,-8.45
20200204,437.1465,472.0645,436.475,472.0645,42.976,10.0156,1066965.15,2685.27,2786.16,2783.29,2685.27,3640462,36.68,1.33,9578.87,10095.69,10089.67,9578.87,511560096,310,3.17
20200205,483.3457,519.3381,472.736,512.8917,40.8272,8.6486,1592542.43,2792.37,2842.74,2818.09,2778.86,3097618.25,34.8,1.25,10159.55,10445.09,10305.5,10148.24,454671808,215.83,2.14
20200206,514.6376,528.7391,507.654,527.799,14.9073,2.9065,1309916.89,2826.89,2876.59,2866.51,2807.61,3163921.5,48.42,1.72,10306.12,10633.17,10601.34,10214.81,481109440,295.84,2.87
20200207,522.1584,534.514,511.683,521.8898,-5.9092,-1.1196,1074613.1,2858.93,2875.96,2875.96,2838.77,3094796.5,9.45,0.33,10569.65,10629.15,10611.55,10441.9,489619552,10.21,0.1
20200210,525.2473,533.171,511.683,524.0386,2.1488,0.4117,843043.45,2860.5,2891.85,2890.49,2851.05,2949297.75,14.53,0.51,10577.56,10730.05,10728.46,10551.54,470890816,116.91,1.1
20200211,529.142,532.9024,506.1767,508.0569,-15.9817,-3.0497,834440.74,2894.54,2913.82,2901.67,2882.24,2691683.25,11.18,0.39,10749.97,10839.19,10768.63,10678.11,417815168,40.17,0.37
20200212,508.7284,528.4705,504.968,527.799,19.7421,3.8858,1045693.99,2895.56,2926.9,2926.9,2892.42,2487334.25,25.23,0.87,10735.05,10944.63,10940.8,10724.08,420141760,172.17,1.6
20200213,525.113,530.485,513.026,515.9806,-11.8184,-2.2392,746579.52,2927.14,2935.41,2906.07,2901.24,2748048.5,-20.83,-0.71,10936.5,10988.23,10864.32,10820.92,455290400,-76.48,-0.7
20200214,513.026,525.6502,511.0115,515.1748,-0.8058,-0.1562,625187.07,2899.87,2926.94,2917.01,2899.57,2506506.25,10.94,0.38,10854.46,11017.65,10916.31,10822.13,417093376,51.99,0.48
20200217,515.1748,532.6338,514.369,531.0222,15.8474,3.0761,949270.24,2924.99,2983.64,2983.62,2924.99,3131980,66.61,2.28,10974.93,11241.5,11241.5,10974.93,481114976,325.19,2.98
20200218,533.3053,544.1836,525.5159,537.8715,6.8493,1.2898,970618.12,2981.41,2990.6,2984.97,2960.78,3116659.25,1.35,0.04,11244.77,11306.49,11306.49,11143.39,528090848,64.99,0.58
20200219,533.3053,533.3053,518.6666,519.2038,-18.6677,-3.4707,844778.67,2979.52,2998.27,2975.4,2971.82,3151411.5,-9.57,-0.32,11300.16,11387.99,11235.6,11229.55,537762880,-70.89,-0.63
20200220,522.1584,527.3961,512.3545,523.9043,4.7005,0.9053,616137.14,2981.88,3031.37,3030.15,2968.45,3457328.75,54.75,1.84,11278.87,11519.07,11509.09,11248.9,551710656,273.49,2.43
20200221,524.4415,567.0146,524.4415,555.1962,31.2919,5.9728,1434691.43,3022.25,3058.9,3039.67,3020.14,3645572.75,9.52,0.31,11506.67,11727.89,11629.7,11493.63,600391744,120.61,1.05
20200224,563.9257,580.0417,555.3305,569.432,14.2358,2.5641,1154101.5,3027.89,3042.18,3031.23,3007.36,3704300.5,-8.44,-0.28,11620.63,11809.75,11772.38,11548.41,620546304,142.68,1.23
20200225,556.4049,565.8059,533.7082,564.06,-5.372,-0.9434,1177991.91,2982.07,3016.95,3013.05,2943.72,4416227.5,-18.18,-0.6,11537.55,11869.41,11856.08,11350.28,730505856,83.7,0.71
20200226,550.63,553.1817,529.142,534.2454,-29.8146,-5.2857,916768.91,2978.42,3028.78,2987.93,2974.94,4690495.5,-25.12,-0.83,11677.63,11770.51,11497.55,11453.69,686513088,-358.53,-3.02
20200227,536.6628,561.7769,525.7845,550.4957,16.2503,3.0417,911075.85,2992.49,3009.46,2991.33,2980.48,3505236.5,3.4,0.11,11555.82,11684.5,11534.02,11401.32,551694848,36.47,0.32
20200228,529.0077,542.8406,517.055,518.2637,-32.232,-5.8551,897721.45,2924.64,2948.13,2880.3,2878.54,4012169.25,-111.03,-3.71,11150.66,11338.35,10980.77,10962.24,610890432,-553.25,-4.8
20200302,535.1855,553.5846,525.3816,547.6754,29.4117,5.675,872314.19,2899.31,2982.51,2970.93,2899.31,3673333.75,90.63,3.15,11115.46,11457.42,11381.76,11053.29,532405536,400.99,3.65
20200303,560.031,602.4698,554.1218,588.234,40.5586,7.4056,1893050.67,3006.89,3026.84,2992.9,2976.62,4101080.5,21.97,0.74,11597.66,11734.18,11484.21,11378.76,601666176,102.45,0.9
20200304,581.2504,596.8292,562.4484,580.9818,-7.2522,-1.2329,1255717.56,2981.81,3012,3011.67,2974.36,3533382.75,18.77,0.63,11411.6,11501.8,11493.02,11273.26,513348224,8.81,0.08
20200305,597.635,600.0524,563.7914,574.804,-6.1778,-1.0633,1031001.7,3036.15,3074.26,3071.68,3022.93,4454258,60.01,1.99,11644.41,11739.84,11711.37,11521.29,593054208,218.35,1.9
20200306,562.4484,572.7895,556.6735,562.0455,-12.7585,-2.2196,680726.73,3039.94,3052.44,3034.51,3029.46,3620615.25,-37.17,-1.21,11555.46,11690.2,11582.82,11541.78,538856704,-128.55,-1.1
20200309,545.5266,552.9131,531.2908,533.8425,-28.203,-5.0179,807786.44,2987.18,2989.21,2943.29,2940.71,4145607.25,-91.22,-3.01,11363.79,11407.47,11108.55,11100.91,584734784,-474.27,-4.09
20200310,528.8734,553.316,526.456,553.0474,19.2049,3.5975,782284.64,2918.93,3000.3,2996.76,2904.8,3932966.5,53.47,1.82,11016.92,11406.3,11403.47,10916.95,581355136,294.92,2.65
20200311,555.8677,560.7025,534.2454,535.857,-17.1904,-3.1083,649420.09,3001.76,3010.03,2968.52,2968.52,3524709.75,-28.24,-0.94,11436.44,11444.78,11200.05,11197.09,529580224,-203.42,-1.78
20200312,523.77,524.8444,508.997,516.2492,-19.6078,-3.6591,677960.9,2936.02,2944.47,2923.49,2906.28,3077784.5,-45.03,-1.52,11022.4,11070.41,10941.01,10842.38,465707936,-259.04,-2.31
20200313,483.48,525.6502,483.48,514.5033,-1.7459,-0.3382,671190.89,2804.23,2910.88,2887.43,2799.98,3664504.25,-36.06,-1.23,10382.22,10956.51,10831.12,10380.17,529004544,-109.89,-1
20200316,518.398,518.398,480.9283,484.823,-29.6803,-5.7687,653984.6,2897.3,2898.03,2789.25,2784.66,3518786.75,-98.18,-3.4,10867.66,10867.66,10253.28,10217.93,520482624,-577.84,-5.33
20200317,491.2694,496.5071,466.021,487.3747,2.5517,0.5263,576742.62,2796.28,2826.91,2779.64,2715.22,3061496.75,-9.61,-0.34,10337.92,10449.33,10202.75,9885.86,449164288,-50.53,-0.49
20200318,491.2694,503.2221,477.5708,478.5109,-8.8638,-1.8187,551506.54,2792.32,2815.87,2728.76,2728.76,2911598.5,-50.88,-1.83,10294.96,10479.78,10029.57,10029.57,452580800,-173.18,-1.7
20200319,480.794,494.4926,468.5727,490.3293,11.8184,2.4698,565159.24,2719.41,2736.82,2702.13,2646.8,3023027.5,-26.63,-0.98,10023.12,10101.8,10019.86,9719.49,432237728,-9.71,-0.1
20200320,497.0443,499.596,482.137,486.5689,-3.7604,-0.7669,417055.16,2727.02,2751.9,2745.62,2702.49,2520195,43.49,1.61,10150.78,10174.51,10150.13,9964.29,380046976,130.27,1.3
20200323,470.05,478.9138,460.7833,466.5582,-20.0107,-4.1126,466734.15,2677.59,2703.33,2660.17,2656.5,2498202.5,-85.45,-3.11,9828.9,9929.96,9691.53,9659.35,388114592,-458.6,-4.52
20200324,476.2278,479.3167,463.4693,476.4964,9.9382,2.1301,398595.28,2703.02,2723.41,2722.44,2667.13,2570219.25,62.27,2.34,9900.22,9945.92,9921.68,9634.97,398359264,230.15,2.38
20200325,487.509,489.7921,479.451,483.3457,6.8493,1.4374,419813.43,2775.3,2788.64,2781.59,2757.8,2731444.75,59.15,2.17,10171.47,10255.58,10241.08,10111.36,416839392,319.4,3.22
20200326,478.108,492.0752,476.765,480.9283,-2.4174,-0.5001,364476.8,2761.9,2788.5,2764.91,2753.43,2340840.25,-16.68,-0.6,10161.94,10281.57,10155.36,10112.62,372992288,-85.72,-0.84
20200327,491.9409,494.224,482.4056,483.3457,2.4174,0.5027,477933.9,2792.98,2805.55,2772.2,2771.76,2407640.75,7.29,0.26,10300.62,10310.53,10109.91,10105.72,345009888,-45.45,-0.45
20200330,475.422,475.422,457.0229,463.7379,-19.6078,-4.0567,431044.96,2739.72,2759.1,2747.21,2723.05,2397066,-24.99,-0.9,9953.04,9985.38,9904.95,9791.02,356631392,-204.96,-2.03
20200331,470.05,471.5273,459.8432,462.7978,-0.9401,-0.2027,234595.99,2767.31,2771.17,2750.3,2743.12,2185986.75,3.09,0.11,10008.03,10047.98,9962.3,9925.68,315348320,57.35,0.58
20200401,462.7978,471.393,457.963,463.335,0.5372,0.1161,262928.62,2743.54,2773.36,2734.52,2731.08,2172534.25,-15.78,-0.57,9967.12,10127.1,9951.84,9927.92,333079520,-10.46,-0.1
20200402,461.992,476.4964,459.9775,476.2278,12.8928,2.7826,335181.32,2720.23,2780.64,2780.64,2719.9,2178646,46.12,1.69,9910.38,10179.2,10179.2,9896.65,328200768,227.36,2.29
20200403,474.6162,475.9592,465.2152,467.364,-8.8638,-1.8613,282061.17,2773.58,2780.59,2763.99,2754.07,2008374,-16.65,-0.6,10155.56,10212.91,10110.11,10069.64,320031264,-69.09,-0.68
20200407,478.2423,482.9428,474.4819,480.5254,13.1614,2.8161,411962.07,2806.97,2823.28,2820.76,2801.84,2701981.75,56.77,2.05,10312.71,10441.74,10428.91,10296.72,401858304,318.8,3.15
20200408,475.9592,482.6742,475.1534,477.9737,-2.5517,-0.531,271552.96,2805.92,2823.21,2815.37,2800.3,2435153,-5.39,-0.19,10372.76,10426.4,10386.55,10344.44,396877248,-42.36,-0.41
20200409,482.8085,498.253,478.6452,496.1042,18.1305,3.7932,600200.08,2825.84,2832.4,2825.9,2820.43,2381848.5,10.53,0.37,10453.86,10485.3,10463.05,10401.17,377418848,76.5,0.74
20200410,498.253,498.9245,478.2423,480.2568,-15.8474,-3.1944,443556.48,2827.19,2833.01,2796.63,2789.98,2334547.75,-29.27,-1.04,10459.7,10509,10298.41,10265.88,394773408,-164.64,-1.57
20200413,475.422,475.422,465.7524,469.1099,-11.1469,-2.321,259990.32,2784.6,2792.89,2783.05,2774.08,1771245.5,-13.58,-0.49,10225.53,10295.17,10223.16,10173.12,298034336,-75.25,-0.73
20200414,458.2316,471.393,458.0973,470.9901,1.8802,0.4008,399534.27,2794.8,2827.3,2827.28,2789.43,2026965.75,44.23,1.59,10300.96,10475.71,10475.71,10276.36,329838752,252.55,2.47
20200415,470.3186,474.7505,464.9466,466.1553,-4.8348,-1.0265,267579.01,2826.66,2829.75,2811.17,2808.7,2056211.5,-16.11,-0.57,10468.46,10528.73,10417.37,10404.51,379199328,-58.34,-0.56
20200416,464.678,467.6326,459.5746,462.2606,-3.8947,-0.8355,285817.12,2798.43,2823.34,2819.94,2796.84,2030037.75,8.77,0.31,10361.77,10489.13,10470.79,10346.11,348703840,53.42,0.51
20200417,467.4983,472.1988,463.0664,465.0809,2.8203,0.6101,321752.78,2835.56,2854.96,2838.49,2830.02,2457367.5,18.55,0.66,10562.9,10624.54,10527.99,10507.8,401492384,57.2,0.55
20200420,466.6925,470.8558,464.5437,470.4529,5.372,1.1551,245723.14,2840.41,2852.99,2852.55,2833.26,2118470.75,14.06,0.49,10553.55,10621.5,10621.5,10523.59,340156224,93.51,0.89
20200421,469.5128,469.5128,457.4258,463.8722,-6.5807,-1.3988,275658.33,2842.24,2842.24,2827.01,2808.02,2332358.75,-25.54,-0.9,10577.72,10577.72,10506.86,10394.44,359333280,-114.64,-1.08
20200422,461.992,473.9447,459.4403,473.4075,9.5353,2.0556,378032.11,2814.07,2843.98,2843.98,2808.48,2173200,16.97,0.6,10424.45,10617.19,10617.19,10409.85,344848576,110.33,1.05
20200423,473.4075,473.9447,465.7524,466.1553,-7.2522,-1.5319,240352.24,2850.51,2853.64,2838.5,2835.9,2487790.25,-5.48,-0.19,10657.4,10667.01,10564.05,10557.94,382809728,-53.14,-0.5
20200424,464.8123,468.9756,452.8596,453.1282,-13.0271,-2.7946,342405.81,2834.94,2834.94,2808.53,2802.5,2351850.75,-29.97,-1.06,10565.09,10577.03,10423.46,10388.66,372911392,-140.59,-1.33
20200427,453.1282,454.6055,436.475,440.504,-12.6242,-2.786,444793.95,2812.24,2832.67,2815.49,2802.96,2101309.75,6.96,0.25,10449.13,10531.39,10452.17,10367.29,320369792,28.71,0.28
20200428,440.3697,440.504,414.5841,439.9668,-0.5372,-0.122,439334.17,2819.99,2821.75,2810.02,2758.25,2538727.5,-5.47,-0.19,10477.76,10547.75,10501.15,10194.15,384691520,48.98,0.47
20200429,435.132,440.9069,433.2518,433.3861,-6.5807,-1.4957,164471.57,2801.38,2831.76,2822.44,2800.74,2020618.12,12.42,0.44,10460.99,10586.57,10514.17,10449.37,290232000,13.02,0.12
20200430,437.818,449.905,437.818,446.9504,13.5643,3.1298,325663.33,2832.38,2865.59,2860.08,2832.38,2424552.75,37.64,1.33,10575.52,10751.75,10721.78,10575.52,348102528,207.61,1.98
20200506,441.7127,456.2171,440.2354,454.7398,7.7894,1.7428,361388.44,2831.63,2879.26,2878.14,2830.65,2498266.25,18.06,0.63,10618.17,10884.34,10883.22,10613.89,350163200,161.44,1.51
20200507,455.277,461.3205,451.5166,455.277,0.5372,0.1181,283519.87,2876.47,2882.02,2871.52,2864.58,2267369.5,-6.62,-0.23,10899.92,10926.83,10863.29,10832.09,345878912,-19.93,-0.18
20200508,457.4258,466.5582,457.4258,460.2461,4.9691,1.0914,336556.96,2882.71,2903.8,2895.34,2879.2,2268220.75,23.82,0.83,10923.61,11054.31,11001.58,10904.88,354347904,138.29,1.27
20200511,467.0954,468.0355,459.4403,463.8722,3.6261,0.7879,290258.81,2901.57,2914.28,2894.8,2884.38,2251204,-0.54,-0.02,11053.82,11096.28,10969.28,10902.6,349327520,-32.3,-0.29
20200512,464.678,464.9466,452.4567,458.6345,-5.2377,-1.1291,233205.86,2894.62,2897.9,2891.56,2871.23,1970829.88,-3.24,-0.11,10972.05,11018.93,11015.56,10871.61,309285824,46.28,0.42
20200513,458.6345,458.7688,453.5311,457.2915,-1.343,-0.2928,171993.64,2882.96,2900.26,2898.05,2875.54,1850613.12,6.49,0.22,10978.31,11096.62,11074.59,10954.69,298836864,59.03,0.54
20200514,455.4113,460.3804,454.8741,455.1427,-2.1488,-0.4699,147021.63,2887.06,2887.06,2870.34,2869.18,1977762,-27.71,-0.96,11026.71,11047.38,10962.15,10955.54,325040768,-112.44,-1.01
20200515,455.8142,457.1572,444.3987,448.8306,-6.3121,-1.3868,286855.1,2880.71,2884.22,2868.46,2863.37,1889835.88,-1.88,-0.07,11013.16,11039.68,10964.89,10919.54,317144608,2.74,0.03
20200518,449.0992,453.6654,441.7127,446.1446,-2.686,-0.5984,265788.97,2872.52,2889.98,2875.42,2862.27,2260228.75,6.96,0.24,10969.08,11017.5,10921.15,10858.46,362078848,-43.74,-0.4
20200519,451.5166,465.3495,449.5021,465.0809,18.9363,4.2444,480879.13,2897.69,2900.22,2898.58,2887.58,1972224,23.16,0.81,11023.43,11052.85,11052.85,10978.72,310113856,131.7,1.21
20200520,464.2751,469.1099,458.2316,460.5147,-4.5662,-0.9818,319980.95,2896.47,2896.47,2883.74,2876.18,2105199.75,-14.84,-0.51,11056.98,11056.98,10948.48,10914.75,345397376,-104.37,-0.94
20200521,464.0065,465.0809,440.7726,441.4441,-19.0706,-4.1411,405892.92,2890.72,2891.52,2867.92,2864.21,2035320.38,-15.82,-0.55,10999.07,11007.14,10845.4,10818.79,321249920,-103.08,-0.94
20200522,441.7127,444.9359,432.5803,435.132,-6.3121,-1.4299,223334.79,2863.05,2863.05,2813.77,2808.02,2090637.12,-54.15,-1.89,10832.91,10832.91,10604.97,10559.3,299718976,-240.43,-2.22
